customer_id,transaction_date,transaction_amount,transaction_type,transaction_description
141,53:37.1,9141,payment,Online Purchase
142,17:36.3,8379,withdrawal,Bill Payment
142,02:13.6,9670,deposit,Salary Deposit
142,49:08.5,6480,withdrawal,ATM Withdrawal
143,38:50.7,7746,payment,Online Purchase
143,55:35.4,8964,withdrawal,Online Transfer
143,32:45.4,2588,withdrawal,ATM Withdrawal
143,55:46.4,1574,payment,Restaurant Bill
143,35:32.1,4905,deposit,Check Deposit
143,49:28.1,4544,withdrawal,Online Transfer
143,38:07.5,4172,withdrawal,Online Transfer
143,15:54.9,4581,payment,Grocery Shopping
144,09:27.3,5490,withdrawal,Bill Payment
144,03:24.3,9527,withdrawal,Online Transfer
144,13:10.9,7472,payment,Restaurant Bill
144,29:58.2,1738,withdrawal,ATM Withdrawal
144,48:16.5,6954,withdrawal,Bill Payment
144,59:27.7,3684,withdrawal,ATM Withdrawal
144,40:59.0,1531,deposit,Check Deposit
144,42:06.2,9841,payment,Online Purchase
144,25:19.0,5094,withdrawal,ATM Withdrawal
145,19:30.3,9245,payment,Grocery Shopping
145,11:05.1,1851,deposit,Check Deposit
145,53:19.4,6678,deposit,Cash Deposit
145,21:23.8,5491,deposit,Check Deposit
145,23:19.2,3603,withdrawal,ATM Withdrawal
145,54:45.4,4174,deposit,Cash Deposit
145,13:41.1,2270,withdrawal,ATM Withdrawal
145,30:15.9,6710,withdrawal,Online Transfer
146,32:14.5,2730,deposit,Cash Deposit
146,04:39.3,2270,payment,Online Purchase
146,15:45.7,6812,payment,Grocery Shopping
146,14:06.6,6069,payment,Restaurant Bill
146,01:28.2,2866,payment,Grocery Shopping
146,43:15.6,1938,payment,Restaurant Bill
146,53:43.9,9673,payment,Grocery Shopping
146,58:55.0,1976,withdrawal,ATM Withdrawal
146,01:22.0,4982,withdrawal,Bill Payment
147,12:45.1,2009,withdrawal,Bill Payment
147,17:50.9,7401,deposit,Salary Deposit
148,39:02.5,1149,deposit,Check Deposit
148,26:36.7,3350,payment,Grocery Shopping
148,13:58.7,2583,withdrawal,ATM Withdrawal
148,44:26.6,9949,deposit,Cash Deposit
149,27:49.3,9210,payment,Online Purchase
149,58:52.2,8475,deposit,Cash Deposit
149,41:35.8,7633,withdrawal,ATM Withdrawal
150,28:38.2,3164,withdrawal,Online Transfer
150,17:56.5,2128,payment,Grocery Shopping
150,33:19.2,6167,deposit,Cash Deposit
150,13:39.4,5745,withdrawal,Online Transfer
151,44:10.6,666,withdrawal,Online Transfer
152,43:26.0,5567,deposit,Check Deposit
152,06:48.3,7341,payment,Grocery Shopping
153,54:48.3,3395,payment,Restaurant Bill
153,40:36.6,2454,payment,Online Purchase
153,40:35.5,4623,withdrawal,Online Transfer
153,35:00.5,8402,withdrawal,Bill Payment
153,19:25.5,1950,payment,Online Purchase
154,00:17.9,6386,deposit,Salary Deposit
154,33:46.4,6364,deposit,Salary Deposit
154,10:00.5,9485,payment,Restaurant Bill
154,09:38.4,4086,deposit,Salary Deposit
154,21:38.7,5203,withdrawal,ATM Withdrawal
154,22:43.4,2724,withdrawal,Bill Payment
155,18:09.6,2155,payment,Online Purchase
156,30:22.6,8249,payment,Online Purchase
156,54:43.3,1793,payment,Grocery Shopping
156,53:42.0,6933,payment,Restaurant Bill
157,35:32.5,9839,withdrawal,Bill Payment
157,12:57.7,7486,deposit,Salary Deposit
157,42:07.9,4580,withdrawal,ATM Withdrawal
157,26:57.7,7747,withdrawal,Bill Payment
157,53:33.7,6655,deposit,Check Deposit
158,04:43.6,3995,withdrawal,Bill Payment
158,30:06.0,5974,payment,Grocery Shopping
158,09:42.5,2347,deposit,Check Deposit
159,46:28.9,2146,payment,Online Purchase
159,55:36.5,702,payment,Grocery Shopping
159,12:17.0,6981,deposit,Cash Deposit
159,55:32.0,8503,payment,Grocery Shopping
159,13:10.8,4782,payment,Restaurant Bill
160,50:58.7,9396,payment,Grocery Shopping
160,04:16.1,4496,withdrawal,Online Transfer
160,59:22.3,5525,deposit,Salary Deposit
160,14:00.4,6883,withdrawal,Bill Payment
160,38:25.6,3148,payment,Grocery Shopping
160,47:08.6,6241,withdrawal,Online Transfer
161,51:23.3,2506,payment,Grocery Shopping
161,09:22.5,6886,deposit,Check Deposit
161,27:16.3,4268,withdrawal,Online Transfer
161,59:15.8,5085,withdrawal,Bill Payment
161,31:01.6,3198,withdrawal,ATM Withdrawal
161,22:29.2,6119,deposit,Check Deposit
161,35:39.7,4706,payment,Restaurant Bill
161,03:05.0,8349,deposit,Check Deposit
162,45:57.1,1863,withdrawal,Online Transfer
162,30:09.7,8951,withdrawal,Bill Payment
162,10:35.5,3442,payment,Online Purchase
162,16:32.9,2355,deposit,Cash Deposit
162,45:18.5,3992,payment,Online Purchase
162,08:13.1,8440,payment,Restaurant Bill
162,13:21.6,7724,deposit,Cash Deposit
162,49:05.7,4733,withdrawal,ATM Withdrawal
162,16:46.9,723,deposit,Cash Deposit
163,03:55.9,9291,withdrawal,Bill Payment
163,14:37.1,7852,withdrawal,Online Transfer
163,34:29.7,7694,withdrawal,Online Transfer
163,53:46.9,8872,withdrawal,Online Transfer
163,17:30.6,9483,payment,Online Purchase
164,11:37.7,3337,payment,Online Purchase
164,52:10.8,7310,withdrawal,ATM Withdrawal
164,04:23.4,6119,withdrawal,ATM Withdrawal
164,48:22.6,9912,payment,Grocery Shopping
164,40:34.4,3050,deposit,Cash Deposit
164,25:06.4,2141,withdrawal,Online Transfer
165,35:27.6,3903,payment,Restaurant Bill
165,24:24.5,7456,deposit,Cash Deposit
165,17:31.5,271,withdrawal,Online Transfer
165,22:48.8,6909,withdrawal,Online Transfer
165,28:07.9,4876,withdrawal,Online Transfer
165,43:10.4,9722,deposit,Cash Deposit
165,12:10.7,4828,deposit,Salary Deposit
166,36:45.4,6896,payment,Online Purchase
166,52:53.9,7979,deposit,Cash Deposit
166,23:24.0,1234,payment,Grocery Shopping
166,08:17.9,5487,deposit,Check Deposit
166,56:05.9,9827,payment,Grocery Shopping
166,05:23.1,2896,payment,Online Purchase
166,14:16.9,6949,deposit,Check Deposit
166,41:54.2,7290,payment,Restaurant Bill
168,06:57.9,1917,payment,Restaurant Bill
169,13:36.0,9722,withdrawal,Online Transfer
169,45:19.2,5157,deposit,Cash Deposit
169,46:07.6,5534,withdrawal,ATM Withdrawal
171,58:59.8,8366,deposit,Check Deposit
171,28:32.9,6531,payment,Grocery Shopping
171,33:16.2,319,deposit,Check Deposit
171,10:34.0,4023,withdrawal,ATM Withdrawal
172,28:26.2,140,withdrawal,Bill Payment
172,27:34.0,9149,withdrawal,Bill Payment
172,22:59.6,8820,withdrawal,Online Transfer
172,25:21.1,6099,withdrawal,ATM Withdrawal
172,47:42.3,8850,payment,Online Purchase
172,06:33.3,305,deposit,Check Deposit
172,44:56.2,1727,payment,Restaurant Bill
172,53:39.3,7153,withdrawal,Bill Payment
174,47:04.9,7452,withdrawal,Online Transfer
174,24:48.7,6318,payment,Grocery Shopping
174,45:41.6,6795,payment,Restaurant Bill
175,23:20.4,9500,payment,Grocery Shopping
175,10:24.9,8871,withdrawal,ATM Withdrawal
175,11:14.5,2496,withdrawal,Online Transfer
175,24:49.4,4276,deposit,Cash Deposit
175,22:13.3,5199,payment,Grocery Shopping
176,01:41.6,7392,payment,Online Purchase
177,02:45.5,212,deposit,Check Deposit
177,27:33.9,8298,deposit,Salary Deposit
177,41:01.8,8185,payment,Online Purchase
177,55:08.4,2169,deposit,Salary Deposit
178,56:21.3,7348,withdrawal,Bill Payment
178,15:41.2,998,payment,Restaurant Bill
178,10:18.2,6564,payment,Restaurant Bill
179,56:51.3,8055,payment,Restaurant Bill
179,41:27.5,2122,deposit,Check Deposit
179,31:43.6,8950,payment,Online Purchase
180,17:56.8,7212,deposit,Check Deposit
180,49:14.4,904,payment,Online Purchase
180,22:07.0,1664,deposit,Check Deposit
180,34:04.9,3638,deposit,Salary Deposit
180,04:04.7,207,withdrawal,Bill Payment
180,02:14.1,895,deposit,Salary Deposit
180,10:12.6,3207,withdrawal,ATM Withdrawal
180,38:37.6,1287,withdrawal,Bill Payment
180,32:50.9,5563,payment,Grocery Shopping
182,00:02.5,7071,payment,Restaurant Bill
183,48:54.7,8378,withdrawal,ATM Withdrawal
184,29:43.1,6659,payment,Restaurant Bill
184,51:24.1,3835,withdrawal,ATM Withdrawal
185,19:47.1,7052,payment,Restaurant Bill
185,25:47.9,6981,payment,Restaurant Bill
185,23:03.5,857,payment,Online Purchase
185,00:53.2,2482,payment,Restaurant Bill
185,04:19.5,962,deposit,Check Deposit
185,12:43.8,4458,withdrawal,ATM Withdrawal
185,19:59.1,9289,payment,Online Purchase
186,59:01.9,9920,withdrawal,ATM Withdrawal
187,44:54.7,2052,withdrawal,Bill Payment
187,50:15.6,3781,deposit,Salary Deposit
187,44:33.1,133,withdrawal,Online Transfer
187,18:09.7,6159,deposit,Check Deposit
187,00:17.1,274,withdrawal,Bill Payment
187,11:11.8,4377,withdrawal,ATM Withdrawal
187,52:19.0,4517,withdrawal,ATM Withdrawal
188,22:42.0,4415,deposit,Salary Deposit
188,34:45.5,7372,withdrawal,ATM Withdrawal
188,21:50.5,6084,payment,Grocery Shopping
188,22:03.3,539,payment,Grocery Shopping
188,49:18.1,3953,deposit,Salary Deposit
191,57:03.7,9454,withdrawal,Online Transfer
191,24:14.3,387,payment,Grocery Shopping
191,24:13.9,1918,payment,Restaurant Bill
191,23:17.6,3495,withdrawal,Online Transfer
191,53:06.1,6291,payment,Online Purchase
191,46:22.7,8536,deposit,Salary Deposit
191,09:18.4,9707,payment,Grocery Shopping
191,33:31.8,5192,deposit,Cash Deposit
191,27:59.6,5317,deposit,Salary Deposit
192,39:44.5,6876,payment,Restaurant Bill
193,44:04.5,8903,withdrawal,ATM Withdrawal
193,16:47.1,2595,deposit,Salary Deposit
193,32:47.8,5775,withdrawal,ATM Withdrawal
193,38:45.4,5622,payment,Online Purchase
193,25:19.6,7448,withdrawal,Online Transfer
193,12:31.1,6308,payment,Online Purchase
193,11:08.8,2120,deposit,Salary Deposit
193,27:18.6,369,withdrawal,Online Transfer
193,40:24.3,665,deposit,Check Deposit
194,42:17.8,8839,deposit,Check Deposit
196,33:57.5,4380,payment,Online Purchase
196,18:40.8,2918,withdrawal,ATM Withdrawal
196,14:45.8,2566,withdrawal,ATM Withdrawal
197,54:37.8,4309,payment,Restaurant Bill
197,47:20.3,8740,withdrawal,Online Transfer
197,25:28.3,8235,deposit,Salary Deposit
197,08:16.5,9523,withdrawal,ATM Withdrawal
197,34:32.4,6642,withdrawal,ATM Withdrawal
197,10:01.2,5111,payment,Grocery Shopping
197,15:19.9,6641,withdrawal,ATM Withdrawal
198,04:19.4,4858,deposit,Cash Deposit
198,17:16.0,404,deposit,Salary Deposit
198,39:56.3,9741,deposit,Check Deposit
198,07:16.5,585,deposit,Cash Deposit
198,32:41.4,1241,withdrawal,Bill Payment
198,15:03.0,2811,payment,Restaurant Bill
198,34:01.0,8798,withdrawal,ATM Withdrawal
198,13:09.7,1760,payment,Restaurant Bill
200,03:10.9,9603,deposit,Cash Deposit
200,47:02.5,8611,withdrawal,Bill Payment
200,20:27.1,8293,deposit,Salary Deposit
200,07:09.2,3922,payment,Grocery Shopping
200,03:16.5,1164,deposit,Salary Deposit
200,39:28.3,3560,deposit,Cash Deposit
200,41:43.0,7503,withdrawal,Online Transfer
201,15:37.7,5781,deposit,Cash Deposit
202,04:51.0,4285,deposit,Check Deposit
202,32:35.8,9184,deposit,Salary Deposit
202,36:17.7,609,withdrawal,Online Transfer
202,02:20.1,7532,payment,Online Purchase
202,48:04.7,4510,withdrawal,Bill Payment
204,01:47.0,870,deposit,Cash Deposit
204,03:33.9,4910,withdrawal,Online Transfer
205,16:45.7,1938,payment,Grocery Shopping
205,47:33.5,2323,withdrawal,Online Transfer
205,07:59.7,3014,deposit,Cash Deposit
205,36:53.9,7533,payment,Grocery Shopping
205,22:32.1,6810,payment,Restaurant Bill
205,16:52.1,921,payment,Restaurant Bill
205,25:02.5,8765,payment,Grocery Shopping
205,59:28.2,2546,withdrawal,Online Transfer
205,34:41.4,7108,deposit,Check Deposit
206,43:27.6,5196,withdrawal,Bill Payment
207,30:39.6,3222,withdrawal,Bill Payment
207,02:38.4,4685,withdrawal,ATM Withdrawal
207,04:00.1,8545,deposit,Salary Deposit
207,47:58.2,6313,withdrawal,Bill Payment
207,49:20.0,2189,withdrawal,ATM Withdrawal
208,23:08.2,8650,deposit,Cash Deposit
208,55:58.6,442,payment,Grocery Shopping
209,31:55.6,2614,deposit,Salary Deposit
209,42:10.2,7603,deposit,Cash Deposit
209,12:49.8,6029,withdrawal,Bill Payment
209,53:00.7,6152,deposit,Salary Deposit
209,30:45.5,8394,withdrawal,Online Transfer
210,58:05.0,9925,payment,Online Purchase
211,14:14.9,264,payment,Grocery Shopping
211,22:20.2,9614,payment,Restaurant Bill
211,56:57.6,1464,withdrawal,Bill Payment
211,13:51.1,953,deposit,Cash Deposit
211,45:44.0,7277,withdrawal,Bill Payment
211,47:49.2,5955,payment,Online Purchase
211,31:17.4,2808,withdrawal,Online Transfer
212,51:52.5,632,withdrawal,Bill Payment
212,49:07.6,269,deposit,Salary Deposit
212,12:14.1,5196,withdrawal,ATM Withdrawal
212,10:18.5,104,payment,Restaurant Bill
212,08:05.8,3749,withdrawal,ATM Withdrawal
212,33:49.4,5196,payment,Grocery Shopping
212,28:56.9,4189,withdrawal,Online Transfer
213,35:00.3,8906,payment,Online Purchase
213,45:43.4,6766,payment,Grocery Shopping
213,32:25.5,8394,deposit,Check Deposit
213,11:07.2,7408,payment,Grocery Shopping
213,44:21.0,3202,deposit,Check Deposit
213,48:21.6,7863,withdrawal,Online Transfer
213,53:29.3,8203,payment,Online Purchase
213,55:10.1,9744,deposit,Cash Deposit
214,17:29.8,9979,payment,Grocery Shopping
214,58:57.2,2933,payment,Online Purchase
214,25:39.2,3853,deposit,Check Deposit
214,38:14.4,5630,deposit,Cash Deposit
215,18:11.7,8388,payment,Online Purchase
215,14:32.4,8902,payment,Online Purchase
215,54:30.2,1912,payment,Restaurant Bill
216,19:04.0,8977,payment,Grocery Shopping
216,53:21.9,1178,withdrawal,Bill Payment
216,46:45.4,2383,deposit,Check Deposit
216,40:56.5,9085,payment,Restaurant Bill
216,11:46.1,4109,withdrawal,Online Transfer
216,42:35.7,3499,payment,Online Purchase
217,22:17.7,6802,payment,Grocery Shopping
217,09:28.2,1212,deposit,Cash Deposit
217,02:01.9,1807,withdrawal,ATM Withdrawal
217,12:33.7,2522,withdrawal,ATM Withdrawal
217,02:53.1,3198,payment,Grocery Shopping
217,09:00.6,1495,withdrawal,Online Transfer
217,12:33.6,5975,payment,Restaurant Bill
217,41:49.3,6262,payment,Grocery Shopping
218,08:01.7,6087,withdrawal,Bill Payment
218,03:18.8,4594,deposit,Cash Deposit
218,45:12.3,6449,withdrawal,ATM Withdrawal
218,49:30.5,8452,withdrawal,ATM Withdrawal
218,45:50.3,8324,payment,Online Purchase
218,40:29.6,3943,payment,Restaurant Bill
218,35:05.0,3675,payment,Restaurant Bill
219,46:34.5,2615,payment,Restaurant Bill
219,44:52.3,1653,deposit,Salary Deposit
219,39:07.8,1246,deposit,Cash Deposit
219,53:19.6,7064,payment,Grocery Shopping
219,41:26.5,2817,payment,Grocery Shopping
219,35:12.8,2842,withdrawal,ATM Withdrawal
221,20:10.0,4981,withdrawal,Online Transfer
221,04:56.2,2777,payment,Online Purchase
221,29:33.9,3464,payment,Online Purchase
221,36:13.4,679,payment,Grocery Shopping
221,10:01.2,8248,deposit,Salary Deposit
221,03:26.2,362,payment,Online Purchase
221,45:19.7,7450,deposit,Cash Deposit
221,13:40.6,7102,payment,Grocery Shopping
221,44:58.9,2726,payment,Online Purchase
222,42:57.3,4543,withdrawal,Online Transfer
222,16:43.1,492,withdrawal,Bill Payment
222,45:32.8,3099,withdrawal,Bill Payment
223,13:12.5,8211,deposit,Salary Deposit
223,49:23.2,9888,deposit,Check Deposit
223,03:18.4,4165,deposit,Salary Deposit
223,18:40.8,4827,withdrawal,Online Transfer
223,08:44.3,7304,withdrawal,ATM Withdrawal
223,48:24.5,5545,deposit,Salary Deposit
223,15:51.1,8398,payment,Grocery Shopping
223,53:23.9,6098,payment,Grocery Shopping
223,18:04.0,7216,deposit,Salary Deposit
224,42:45.3,5205,payment,Restaurant Bill
224,32:09.3,2298,withdrawal,ATM Withdrawal
224,50:55.9,1326,payment,Grocery Shopping
224,57:16.9,3555,withdrawal,Online Transfer
225,30:45.2,298,withdrawal,ATM Withdrawal
225,16:09.7,6945,payment,Restaurant Bill
225,40:18.5,6634,payment,Restaurant Bill
225,24:17.8,1629,withdrawal,Bill Payment
225,35:25.1,8445,payment,Online Purchase
225,27:50.1,452,withdrawal,ATM Withdrawal
225,09:34.8,7757,withdrawal,ATM Withdrawal
225,11:30.4,7633,withdrawal,ATM Withdrawal
226,58:37.1,3582,deposit,Salary Deposit
227,10:30.5,2457,withdrawal,Online Transfer
228,38:40.7,4475,deposit,Salary Deposit
228,23:24.3,5173,deposit,Cash Deposit
228,04:44.3,4550,deposit,Check Deposit
228,04:45.0,7079,payment,Grocery Shopping
228,01:33.8,4463,withdrawal,ATM Withdrawal
228,16:24.3,9794,withdrawal,Bill Payment
228,20:27.8,9653,payment,Restaurant Bill
229,35:13.0,419,deposit,Cash Deposit
229,31:53.7,3318,payment,Restaurant Bill
229,43:28.1,9920,withdrawal,ATM Withdrawal
229,47:50.5,3485,deposit,Check Deposit
229,16:22.5,659,withdrawal,ATM Withdrawal
230,38:22.1,2939,payment,Online Purchase
230,47:28.2,9131,withdrawal,ATM Withdrawal
230,23:47.0,5054,deposit,Salary Deposit
230,50:21.4,4456,deposit,Salary Deposit
230,06:16.9,5989,payment,Grocery Shopping
231,03:55.4,2632,withdrawal,ATM Withdrawal
231,01:52.0,9142,payment,Online Purchase
231,48:44.8,3589,payment,Grocery Shopping
232,09:49.6,2278,withdrawal,ATM Withdrawal
232,37:05.8,3425,payment,Restaurant Bill
232,19:22.1,9876,deposit,Salary Deposit
232,39:55.7,5348,payment,Online Purchase
232,44:35.2,3307,withdrawal,Online Transfer
232,51:53.6,8396,payment,Restaurant Bill
234,38:33.6,5287,withdrawal,ATM Withdrawal
234,28:06.1,6877,deposit,Salary Deposit
234,03:36.9,6797,deposit,Salary Deposit
234,43:54.4,8448,deposit,Salary Deposit
234,11:51.6,5477,withdrawal,Online Transfer
234,54:54.1,4834,withdrawal,Bill Payment
234,16:10.0,564,withdrawal,Bill Payment
234,24:21.5,2128,payment,Grocery Shopping
235,36:19.4,267,payment,Online Purchase
235,25:30.3,4650,deposit,Salary Deposit
236,49:09.5,6421,withdrawal,ATM Withdrawal
236,37:49.5,5006,withdrawal,Online Transfer
236,29:31.7,6938,payment,Restaurant Bill
236,13:41.0,1528,deposit,Check Deposit
236,52:03.6,7037,payment,Online Purchase
236,28:43.5,4519,payment,Grocery Shopping
236,32:02.8,3162,deposit,Salary Deposit
237,42:37.5,9282,withdrawal,ATM Withdrawal
237,26:21.9,3923,payment,Online Purchase
237,58:08.5,8611,payment,Online Purchase
237,26:54.3,4829,payment,Restaurant Bill
237,32:12.5,3691,withdrawal,Bill Payment
237,39:14.3,2551,payment,Restaurant Bill
237,00:16.7,6970,withdrawal,ATM Withdrawal
238,51:15.1,9031,deposit,Cash Deposit
238,05:13.1,8971,deposit,Salary Deposit
238,27:54.7,2758,withdrawal,ATM Withdrawal
239,43:19.6,1237,deposit,Cash Deposit
239,09:04.1,2796,deposit,Cash Deposit
239,23:53.1,5009,payment,Restaurant Bill
239,51:09.2,7968,payment,Grocery Shopping
239,13:58.7,2837,deposit,Cash Deposit
239,52:15.3,5361,payment,Online Purchase
239,39:54.4,3014,payment,Restaurant Bill
239,35:41.0,3849,deposit,Cash Deposit
240,12:12.3,2088,deposit,Cash Deposit
240,17:54.7,4013,payment,Grocery Shopping
241,09:08.5,5869,withdrawal,ATM Withdrawal
241,54:06.9,943,deposit,Salary Deposit
241,30:52.8,6873,payment,Restaurant Bill
241,50:41.5,3569,withdrawal,ATM Withdrawal
242,49:20.4,2180,payment,Restaurant Bill
242,39:24.8,4565,deposit,Check Deposit
242,28:15.0,2271,deposit,Cash Deposit
242,44:27.7,5090,deposit,Check Deposit
242,30:58.5,4534,payment,Grocery Shopping
243,20:05.9,9109,deposit,Cash Deposit
243,39:46.3,1497,deposit,Cash Deposit
243,46:59.3,4934,deposit,Salary Deposit
244,34:01.8,7951,withdrawal,Bill Payment
244,41:49.9,101,withdrawal,Online Transfer
244,38:08.5,4342,withdrawal,ATM Withdrawal
244,10:55.3,8580,payment,Online Purchase
244,57:23.4,3750,withdrawal,ATM Withdrawal
244,48:46.2,1491,payment,Grocery Shopping
245,05:12.6,2370,withdrawal,Online Transfer
245,54:42.9,3201,payment,Restaurant Bill
245,20:29.2,8892,deposit,Check Deposit
245,13:40.5,8729,withdrawal,Online Transfer
245,37:50.8,4440,payment,Restaurant Bill
245,18:13.8,3745,deposit,Salary Deposit
245,26:57.3,555,payment,Restaurant Bill
246,17:36.6,1369,deposit,Cash Deposit
246,46:34.3,2683,payment,Grocery Shopping
246,14:18.8,7092,deposit,Check Deposit
247,54:24.8,6768,withdrawal,Online Transfer
247,10:59.9,7197,payment,Online Purchase
247,48:47.5,1047,deposit,Check Deposit
247,32:00.7,9051,withdrawal,ATM Withdrawal
247,07:34.9,1396,payment,Restaurant Bill
247,38:25.9,7863,withdrawal,Online Transfer
249,07:47.8,9818,payment,Restaurant Bill
249,01:00.6,8283,deposit,Salary Deposit
250,06:12.3,400,withdrawal,ATM Withdrawal
250,31:49.6,2863,payment,Restaurant Bill
250,10:33.6,3795,deposit,Check Deposit
251,09:55.2,6971,deposit,Check Deposit
251,04:16.5,8848,payment,Online Purchase
251,05:45.0,1180,withdrawal,Bill Payment
251,33:55.6,4713,withdrawal,Online Transfer
251,38:10.1,2214,withdrawal,ATM Withdrawal
251,31:25.6,2012,payment,Restaurant Bill
252,28:24.0,3654,deposit,Check Deposit
252,35:25.0,1278,deposit,Check Deposit
252,21:07.3,2086,deposit,Check Deposit
252,21:42.4,4952,deposit,Check Deposit
252,05:43.3,8161,deposit,Check Deposit
252,06:36.9,4076,withdrawal,Bill Payment
252,29:04.0,6294,withdrawal,Bill Payment
252,15:02.1,356,payment,Online Purchase
252,54:39.4,1874,deposit,Cash Deposit
253,22:59.6,4238,deposit,Salary Deposit
253,23:24.8,4240,withdrawal,Bill Payment
253,18:03.2,1274,withdrawal,ATM Withdrawal
253,57:56.0,4203,withdrawal,Bill Payment
253,34:28.5,7999,payment,Online Purchase
253,40:05.0,9171,deposit,Salary Deposit
253,20:16.0,7595,payment,Online Purchase
253,57:06.3,6545,payment,Grocery Shopping
253,03:54.2,3665,withdrawal,Online Transfer
254,25:43.8,2814,payment,Grocery Shopping
254,23:37.6,2113,withdrawal,ATM Withdrawal
254,58:18.1,5827,withdrawal,Bill Payment
254,07:05.4,6271,deposit,Check Deposit
254,29:51.0,6347,payment,Grocery Shopping
254,05:58.6,9827,payment,Grocery Shopping
254,44:49.4,1062,payment,Grocery Shopping
254,08:42.5,3114,payment,Online Purchase
256,19:03.9,9323,deposit,Cash Deposit
256,43:05.6,8320,withdrawal,ATM Withdrawal
256,50:16.7,4908,payment,Restaurant Bill
256,20:21.5,6675,payment,Grocery Shopping
256,35:55.7,8986,withdrawal,Online Transfer
256,08:31.7,5987,withdrawal,ATM Withdrawal
257,54:13.8,2003,withdrawal,Online Transfer
